Room,Month,Day,Hour,MorningFlag,AfternoonFlag,EveningFlag,NightFlag,Consumption_kWh,AverageConsumption_kWh
6,1,7,17,0,1,0,0,0.039,0.29162499999999997
6,1,7,18,0,0,1,0,0.453,0.29162499999999997
6,1,7,19,0,0,1,0,0.479,0.29162499999999997
6,1,7,20,0,0,1,0,0.308,0.29162499999999997
6,1,7,21,0,0,1,0,0.484,0.29162499999999997
6,1,7,22,0,0,0,1,0.551,0.29162499999999997
6,1,7,23,0,0,0,1,0.48,0.29162499999999997
7,1,1,0,0,0,0,1,0.056,0.245375
7,1,1,1,0,0,0,1,0.126,0.245375
7,1,1,2,0,0,0,1,0.071,0.245375
7,1,1,3,0,0,0,1,0.085,0.245375
7,1,1,4,0,0,0,1,0.106,0.245375
7,1,1,5,0,0,0,1,0.036,0.245375
7,1,1,6,1,0,0,0,0.452,0.245375
7,1,1,7,1,0,0,0,0.559,0.245375
7,1,1,8,1,0,0,0,0.344,0.245375
7,1,1,9,1,0,0,0,0.13,0.245375
7,1,1,10,1,0,0,0,0.047,0.245375
7,1,1,11,1,0,0,0,0.156,0.245375
7,1,1,12,0,1,0,0,0.189,0.245375
7,1,1,13,0,1,0,0,0.353,0.245375
7,1,1,14,0,1,0,0,0.257,0.245375
7,1,1,15,0,1,0,0,0.301,0.245375
7,1,1,16,0,1,0,0,0.074,0.245375
7,1,1,17,0,1,0,0,0.102,0.245375
7,1,1,18,0,0,1,0,0.389,0.245375
7,1,1,19,0,0,1,0,0.353,0.245375
7,1,1,20,0,0,1,0,0.418,0.245375
7,1,1,21,0,0,1,0,0.382,0.245375
7,1,1,22,0,0,0,1,0.28,0.245375
7,1,1,23,0,0,0,1,0.623,0.245375
7,1,2,0,0,0,0,1,0.119,0.270875
7,1,2,1,0,0,0,1,0.158,0.270875
7,1,2,2,0,0,0,1,0.084,0.270875
7,1,2,3,0,0,0,1,0.126,0.270875
7,1,2,4,0,0,0,1,0.11,0.270875
7,1,2,5,0,0,0,1,0.182,0.270875
7,1,2,6,1,0,0,0,0.569,0.270875
7,1,2,7,1,0,0,0,0.404,0.270875
7,1,2,8,1,0,0,0,0.584,0.270875
7,1,2,9,1,0,0,0,0.073,0.270875
7,1,2,10,1,0,0,0,0.075,0.270875
7,1,2,11,1,0,0,0,0.097,0.270875
7,1,2,12,0,1,0,0,0.07,0.270875
7,1,2,13,0,1,0,0,0.324,0.270875
7,1,2,14,0,1,0,0,0.393,0.270875
7,1,2,15,0,1,0,0,0.32,0.270875
7,1,2,16,0,1,0,0,0.119,0.270875
7,1,2,17,0,1,0,0,0.045,0.270875
7,1,2,18,0,0,1,0,0.428,0.270875
7,1,2,19,0,0,1,0,0.32,0.270875
7,1,2,20,0,0,1,0,0.318,0.270875
7,1,2,21,0,0,1,0,0.441,0.270875
7,1,2,22,0,0,0,1,0.486,0.270875
7,1,2,23,0,0,0,1,0.656,0.270875
7,1,3,0,0,0,0,1,0.04,0.252125
7,1,3,1,0,0,0,1,0.173,0.252125
7,1,3,2,0,0,0,1,0.066,0.252125
7,1,3,3,0,0,0,1,0.139,0.252125
7,1,3,4,0,0,0,1,0.124,0.252125
7,1,3,5,0,0,0,1,0.119,0.252125
7,1,3,6,1,0,0,0,0.399,0.252125
7,1,3,7,1,0,0,0,0.448,0.252125
7,1,3,8,1,0,0,0,0.425,0.252125
7,1,3,9,1,0,0,0,0.159,0.252125
7,1,3,10,1,0,0,0,0.095,0.252125
7,1,3,11,1,0,0,0,0.062,0.252125
7,1,3,12,0,1,0,0,0.152,0.252125
7,1,3,13,0,1,0,0,0.249,0.252125
7,1,3,14,0,1,0,0,0.213,0.252125
7,1,3,15,0,1,0,0,0.338,0.252125
7,1,3,16,0,1,0,0,0.096,0.252125
7,1,3,17,0,1,0,0,0.1,0.252125
7,1,3,18,0,0,1,0,0.332,0.252125
7,1,3,19,0,0,1,0,0.546,0.252125
7,1,3,20,0,0,1,0,0.212,0.252125
7,1,3,21,0,0,1,0,0.461,0.252125
7,1,3,22,0,0,0,1,0.629,0.252125
7,1,3,23,0,0,0,1,0.474,0.252125
7,1,4,0,0,0,0,1,0.185,0.23104166666666667
7,1,4,1,0,0,0,1,0.138,0.23104166666666667
7,1,4,2,0,0,0,1,0.056,0.23104166666666667
7,1,4,3,0,0,0,1,0.053,0.23104166666666667
7,1,4,4,0,0,0,1,0.064,0.23104166666666667
7,1,4,5,0,0,0,1,0.153,0.23104166666666667
7,1,4,6,1,0,0,0,0.285,0.23104166666666667
7,1,4,7,1,0,0,0,0.432,0.23104166666666667
7,1,4,8,1,0,0,0,0.304,0.23104166666666667
7,1,4,9,1,0,0,0,0.069,0.23104166666666667
7,1,4,10,1,0,0,0,0.099,0.23104166666666667
7,1,4,11,1,0,0,0,0.178,0.23104166666666667
7,1,4,12,0,1,0,0,0.171,0.23104166666666667
7,1,4,13,0,1,0,0,0.286,0.23104166666666667
7,1,4,14,0,1,0,0,0.268,0.23104166666666667
7,1,4,15,0,1,0,0,0.328,0.23104166666666667
7,1,4,16,0,1,0,0,0.061,0.23104166666666667
7,1,4,17,0,1,0,0,0.063,0.23104166666666667
7,1,4,18,0,0,1,0,0.38,0.23104166666666667
7,1,4,19,0,0,1,0,0.222,0.23104166666666667
7,1,4,20,0,0,1,0,0.413,0.23104166666666667
7,1,4,21,0,0,1,0,0.324,0.23104166666666667
7,1,4,22,0,0,0,1,0.676,0.23104166666666667
7,1,4,23,0,0,0,1,0.337,0.23104166666666667
7,1,5,0,0,0,0,1,0.109,0.26566666666666666
7,1,5,1,0,0,0,1,0.15,0.26566666666666666
7,1,5,2,0,0,0,1,0.049,0.26566666666666666
7,1,5,3,0,0,0,1,0.099,0.26566666666666666
7,1,5,4,0,0,0,1,0.035,0.26566666666666666
7,1,5,5,0,0,0,1,0.037,0.26566666666666666
7,1,5,6,1,0,0,0,0.398,0.26566666666666666
7,1,5,7,1,0,0,0,0.546,0.26566666666666666
7,1,5,8,1,0,0,0,0.426,0.26566666666666666
7,1,5,9,1,0,0,0,0.111,0.26566666666666666
7,1,5,10,1,0,0,0,0.038,0.26566666666666666
7,1,5,11,1,0,0,0,0.173,0.26566666666666666
7,1,5,12,0,1,0,0,0.19,0.26566666666666666
7,1,5,13,0,1,0,0,0.185,0.26566666666666666
7,1,5,14,0,1,0,0,0.287,0.26566666666666666
7,1,5,15,0,1,0,0,0.406,0.26566666666666666
7,1,5,16,0,1,0,0,0.151,0.26566666666666666
7,1,5,17,0,1,0,0,0.103,0.26566666666666666
7,1,5,18,0,0,1,0,0.451,0.26566666666666666
7,1,5,19,0,0,1,0,0.382,0.26566666666666666
7,1,5,20,0,0,1,0,0.423,0.26566666666666666
7,1,5,21,0,0,1,0,0.437,0.26566666666666666
7,1,5,22,0,0,0,1,0.603,0.26566666666666666
7,1,5,23,0,0,0,1,0.587,0.26566666666666666
7,1,6,0,0,0,0,1,0.103,0.2545
7,1,6,1,0,0,0,1,0.07,0.2545
7,1,6,2,0,0,0,1,0.032,0.2545
7,1,6,3,0,0,0,1,0.121,0.2545
7,1,6,4,0,0,0,1,0.125,0.2545
7,1,6,5,0,0,0,1,0.186,0.2545
7,1,6,6,1,0,0,0,0.407,0.2545
7,1,6,7,1,0,0,0,0.285,0.2545
7,1,6,8,1,0,0,0,0.429,0.2545
7,1,6,9,1,0,0,0,0.128,0.2545
7,1,6,10,1,0,0,0,0.141,0.2545
7,1,6,11,1,0,0,0,0.106,0.2545
7,1,6,12,0,1,0,0,0.171,0.2545
7,1,6,13,0,1,0,0,0.259,0.2545
7,1,6,14,0,1,0,0,0.446,0.2545
7,1,6,15,0,1,0,0,0.163,0.2545
7,1,6,16,0,1,0,0,0.046,0.2545
7,1,6,17,0,1,0,0,0.077,0.2545
7,1,6,18,0,0,1,0,0.476,0.2545
7,1,6,19,0,0,1,0,0.463,0.2545
7,1,6,20,0,0,1,0,0.332,0.2545
7,1,6,21,0,0,1,0,0.543,0.2545
7,1,6,22,0,0,0,1,0.57,0.2545
7,1,6,23,0,0,0,1,0.429,0.2545
7,1,7,0,0,0,0,1,0.123,0.24329166666666668
7,1,7,1,0,0,0,1,0.188,0.24329166666666668
7,1,7,2,0,0,0,1,0.078,0.24329166666666668
7,1,7,3,0,0,0,1,0.158,0.24329166666666668
7,1,7,4,0,0,0,1,0.11,0.24329166666666668
7,1,7,5,0,0,0,1,0.038,0.24329166666666668
7,1,7,6,1,0,0,0,0.403,0.24329166666666668
7,1,7,7,1,0,0,0,0.358,0.24329166666666668
7,1,7,8,1,0,0,0,0.469,0.24329166666666668
7,1,7,9,1,0,0,0,0.068,0.24329166666666668
7,1,7,10,1,0,0,0,0.052,0.24329166666666668
7,1,7,11,1,0,0,0,0.182,0.24329166666666668
7,1,7,12,0,1,0,0,0.145,0.24329166666666668
7,1,7,13,0,1,0,0,0.349,0.24329166666666668
7,1,7,14,0,1,0,0,0.229,0.24329166666666668
7,1,7,15,0,1,0,0,0.27,0.24329166666666668
7,1,7,16,0,1,0,0,0.187,0.24329166666666668
7,1,7,17,0,1,0,0,0.158,0.24329166666666668
7,1,7,18,0,0,1,0,0.285,0.24329166666666668
7,1,7,19,0,0,1,0,0.337,0.24329166666666668
7,1,7,20,0,0,1,0,0.265,0.24329166666666668
7,1,7,21,0,0,1,0,0.467,0.24329166666666668
7,1,7,22,0,0,0,1,0.315,0.24329166666666668
7,1,7,23,0,0,0,1,0.605,0.24329166666666668
8,1,1,0,0,0,0,1,0.081,0.27858333333333335
8,1,1,1,0,0,0,1,0.22,0.27858333333333335
8,1,1,2,0,0,0,1,0.221,0.27858333333333335
8,1,1,3,0,0,0,1,0.228,0.27858333333333335
8,1,1,4,0,0,0,1,0.193,0.27858333333333335
8,1,1,5,0,0,0,1,0.074,0.27858333333333335
8,1,1,6,1,0,0,0,0.381,0.27858333333333335
8,1,1,7,1,0,0,0,0.586,0.27858333333333335
8,1,1,8,1,0,0,0,0.607,0.27858333333333335
8,1,1,9,1,0,0,0,0.074,0.27858333333333335
8,1,1,10,1,0,0,0,0.213,0.27858333333333335
8,1,1,11,1,0,0,0,0.197,0.27858333333333335
8,1,1,12,0,1,0,0,0.07,0.27858333333333335
8,1,1,13,0,1,0,0,0.36,0.27858333333333335
8,1,1,14,0,1,0,0,0.285,0.27858333333333335
8,1,1,15,0,1,0,0,0.283,0.27858333333333335
8,1,1,16,0,1,0,0,0.099,0.27858333333333335
8,1,1,17,0,1,0,0,0.229,0.27858333333333335
8,1,1,18,0,0,1,0,0.501,0.27858333333333335
8,1,1,19,0,0,1,0,0.249,0.27858333333333335
8,1,1,20,0,0,1,0,0.304,0.27858333333333335
8,1,1,21,0,0,1,0,0.282,0.27858333333333335
8,1,1,22,0,0,0,1,0.48,0.27858333333333335
8,1,1,23,0,0,0,1,0.469,0.27858333333333335
8,1,2,0,0,0,0,1,0.127,0.29633333333333334
8,1,2,1,0,0,0,1,0.041,0.29633333333333334
8,1,2,2,0,0,0,1,0.131,0.29633333333333334
8,1,2,3,0,0,0,1,0.049,0.29633333333333334
8,1,2,4,0,0,0,1,0.226,0.29633333333333334
8,1,2,5,0,0,0,1,0.19,0.29633333333333334
8,1,2,6,1,0,0,0,0.358,0.29633333333333334
8,1,2,7,1,0,0,0,0.58,0.29633333333333334
8,1,2,8,1,0,0,0,0.445,0.29633333333333334
8,1,2,9,1,0,0,0,0.194,0.29633333333333334
8,1,2,10,1,0,0,0,0.186,0.29633333333333334
8,1,2,11,1,0,0,0,0.192,0.29633333333333334
8,1,2,12,0,1,0,0,0.207,0.29633333333333334
8,1,2,13,0,1,0,0,0.399,0.29633333333333334
8,1,2,14,0,1,0,0,0.406,0.29633333333333334
8,1,2,15,0,1,0,0,0.471,0.29633333333333334
8,1,2,16,0,1,0,0,0.041,0.29633333333333334
8,1,2,17,0,1,0,0,0.106,0.29633333333333334
8,1,2,18,0,0,1,0,0.308,0.29633333333333334
8,1,2,19,0,0,1,0,0.408,0.29633333333333334
8,1,2,20,0,0,1,0,0.39,0.29633333333333334
8,1,2,21,0,0,1,0,0.384,0.29633333333333334
8,1,2,22,0,0,0,1,0.538,0.29633333333333334
8,1,2,23,0,0,0,1,0.735,0.29633333333333334
8,1,3,0,0,0,0,1,0.202,0.26658333333333334
8,1,3,1,0,0,0,1,0.223,0.26658333333333334
8,1,3,2,0,0,0,1,0.15,0.26658333333333334
8,1,3,3,0,0,0,1,0.213,0.26658333333333334
8,1,3,4,0,0,0,1,0.193,0.26658333333333334
8,1,3,5,0,0,0,1,0.21,0.26658333333333334
8,1,3,6,1,0,0,0,0.53,0.26658333333333334
8,1,3,7,1,0,0,0,0.569,0.26658333333333334
8,1,3,8,1,0,0,0,0.382,0.26658333333333334
8,1,3,9,1,0,0,0,0.09,0.26658333333333334
8,1,3,10,1,0,0,0,0.094,0.26658333333333334
8,1,3,11,1,0,0,0,0.062,0.26658333333333334
8,1,3,12,0,1,0,0,0.193,0.26658333333333334
8,1,3,13,0,1,0,0,0.203,0.26658333333333334
8,1,3,14,0,1,0,0,0.29,0.26658333333333334
8,1,3,15,0,1,0,0,0.239,0.26658333333333334
8,1,3,16,0,1,0,0,0.132,0.26658333333333334
8,1,3,17,0,1,0,0,0.164,0.26658333333333334
8,1,3,18,0,0,1,0,0.255,0.26658333333333334
8,1,3,19,0,0,1,0,0.479,0.26658333333333334
8,1,3,20,0,0,1,0,0.414,0.26658333333333334
8,1,3,21,0,0,1,0,0.357,0.26658333333333334
8,1,3,22,0,0,0,1,0.266,0.26658333333333334
8,1,3,23,0,0,0,1,0.488,0.26658333333333334
8,1,4,0,0,0,0,1,0.065,0.28295833333333337
8,1,4,1,0,0,0,1,0.17,0.28295833333333337
8,1,4,2,0,0,0,1,0.229,0.28295833333333337
8,1,4,3,0,0,0,1,0.114,0.28295833333333337
8,1,4,4,0,0,0,1,0.158,0.28295833333333337
8,1,4,5,0,0,0,1,0.223,0.28295833333333337
8,1,4,6,1,0,0,0,0.537,0.28295833333333337
8,1,4,7,1,0,0,0,0.418,0.28295833333333337
8,1,4,8,1,0,0,0,0.42,0.28295833333333337
8,1,4,9,1,0,0,0,0.069,0.28295833333333337
8,1,4,10,1,0,0,0,0.12,0.28295833333333337
8,1,4,11,1,0,0,0,0.063,0.28295833333333337
8,1,4,12,0,1,0,0,0.172,0.28295833333333337
8,1,4,13,0,1,0,0,0.332,0.28295833333333337
8,1,4,14,0,1,0,0,0.194,0.28295833333333337
8,1,4,15,0,1,0,0,0.447,0.28295833333333337
8,1,4,16,0,1,0,0,0.057,0.28295833333333337
8,1,4,17,0,1,0,0,0.093,0.28295833333333337
8,1,4,18,0,0,1,0,0.373,0.28295833333333337
8,1,4,19,0,0,1,0,0.487,0.28295833333333337
8,1,4,20,0,0,1,0,0.344,0.28295833333333337
8,1,4,21,0,0,1,0,0.322,0.28295833333333337
8,1,4,22,0,0,0,1,0.698,0.28295833333333337
8,1,4,23,0,0,0,1,0.686,0.28295833333333337
8,1,5,0,0,0,0,1,0.088,0.28979166666666667
8,1,5,1,0,0,0,1,0.157,0.28979166666666667
8,1,5,2,0,0,0,1,0.127,0.28979166666666667
8,1,5,3,0,0,0,1,0.188,0.28979166666666667
8,1,5,4,0,0,0,1,0.098,0.28979166666666667
8,1,5,5,0,0,0,1,0.162,0.28979166666666667
8,1,5,6,1,0,0,0,0.528,0.28979166666666667
8,1,5,7,1,0,0,0,0.406,0.28979166666666667
8,1,5,8,1,0,0,0,0.506,0.28979166666666667
8,1,5,9,1,0,0,0,0.221,0.28979166666666667
8,1,5,10,1,0,0,0,0.131,0.28979166666666667
8,1,5,11,1,0,0,0,0.128,0.28979166666666667
8,1,5,12,0,1,0,0,0.164,0.28979166666666667
8,1,5,13,0,1,0,0,0.209,0.28979166666666667
8,1,5,14,0,1,0,0,0.449,0.28979166666666667
8,1,5,15,0,1,0,0,0.182,0.28979166666666667
8,1,5,16,0,1,0,0,0.169,0.28979166666666667
8,1,5,17,0,1,0,0,0.185,0.28979166666666667
8,1,5,18,0,0,1,0,0.422,0.28979166666666667
8,1,5,19,0,0,1,0,0.505,0.28979166666666667
8,1,5,20,0,0,1,0,0.471,0.28979166666666667
8,1,5,21,0,0,1,0,0.453,0.28979166666666667
8,1,5,22,0,0,0,1,0.364,0.28979166666666667
8,1,5,23,0,0,0,1,0.642,0.28979166666666667
8,1,6,0,0,0,0,1,0.199,0.28595833333333337
8,1,6,1,0,0,0,1,0.137,0.28595833333333337
8,1,6,2,0,0,0,1,0.111,0.28595833333333337
8,1,6,3,0,0,0,1,0.215,0.28595833333333337
8,1,6,4,0,0,0,1,0.045,0.28595833333333337
8,1,6,5,0,0,0,1,0.203,0.28595833333333337
8,1,6,6,1,0,0,0,0.537,0.28595833333333337
8,1,6,7,1,0,0,0,0.439,0.28595833333333337
8,1,6,8,1,0,0,0,0.551,0.28595833333333337
8,1,6,9,1,0,0,0,0.182,0.28595833333333337
8,1,6,10,1,0,0,0,0.193,0.28595833333333337
8,1,6,11,1,0,0,0,0.18,0.28595833333333337
8,1,6,12,0,1,0,0,0.216,0.28595833333333337
8,1,6,13,0,1,0,0,0.259,0.28595833333333337
8,1,6,14,0,1,0,0,0.197,0.28595833333333337
8,1,6,15,0,1,0,0,0.277,0.28595833333333337
8,1,6,16,0,1,0,0,0.074,0.28595833333333337
8,1,6,17,0,1,0,0,0.046,0.28595833333333337
8,1,6,18,0,0,1,0,0.403,0.28595833333333337
8,1,6,19,0,0,1,0,0.391,0.28595833333333337
8,1,6,20,0,0,1,0,0.377,0.28595833333333337
8,1,6,21,0,0,1,0,0.53,0.28595833333333337
8,1,6,22,0,0,0,1,0.545,0.28595833333333337
8,1,6,23,0,0,0,1,0.556,0.28595833333333337
8,1,7,0,0,0,0,1,0.204,0.31316666666666665
8,1,7,1,0,0,0,1,0.067,0.31316666666666665
8,1,7,2,0,0,0,1,0.092,0.31316666666666665
8,1,7,3,0,0,0,1,0.056,0.31316666666666665
8,1,7,4,0,0,0,1,0.079,0.31316666666666665
8,1,7,5,0,0,0,1,0.084,0.31316666666666665
8,1,7,6,1,0,0,0,0.438,0.31316666666666665
8,1,7,7,1,0,0,0,0.48,0.31316666666666665
8,1,7,8,1,0,0,0,0.71,0.31316666666666665
8,1,7,9,1,0,0,0,0.183,0.31316666666666665
8,1,7,10,1,0,0,0,0.224,0.31316666666666665
8,1,7,11,1,0,0,0,0.189,0.31316666666666665
8,1,7,12,0,1,0,0,0.223,0.31316666666666665
8,1,7,13,0,1,0,0,0.29,0.31316666666666665
8,1,7,14,0,1,0,0,0.345,0.31316666666666665
8,1,7,15,0,1,0,0,0.26,0.31316666666666665
8,1,7,16,0,1,0,0,0.149,0.31316666666666665
8,1,7,17,0,1,0,0,0.217,0.31316666666666665
8,1,7,18,0,0,1,0,0.387,0.31316666666666665
8,1,7,19,0,0,1,0,0.568,0.31316666666666665
8,1,7,20,0,0,1,0,0.557,0.31316666666666665
8,1,7,21,0,0,1,0,0.339,0.31316666666666665
8,1,7,22,0,0,0,1,0.649,0.31316666666666665
8,1,7,23,0,0,0,1,0.726,0.31316666666666665
9,1,1,0,0,0,0,1,0.157,0.28025
9,1,1,1,0,0,0,1,0.104,0.28025
9,1,1,2,0,0,0,1,0.041,0.28025
9,1,1,3,0,0,0,1,0.078,0.28025
9,1,1,4,0,0,0,1,0.061,0.28025
9,1,1,5,0,0,0,1,0.204,0.28025
9,1,1,6,1,0,0,0,0.375,0.28025
9,1,1,7,1,0,0,0,0.541,0.28025
9,1,1,8,1,0,0,0,0.326,0.28025
9,1,1,9,1,0,0,0,0.062,0.28025
9,1,1,10,1,0,0,0,0.059,0.28025
9,1,1,11,1,0,0,0,0.054,0.28025
9,1,1,12,0,1,0,0,0.155,0.28025
9,1,1,13,0,1,0,0,0.248,0.28025
9,1,1,14,0,1,0,0,0.393,0.28025
9,1,1,15,0,1,0,0,0.418,0.28025
9,1,1,16,0,1,0,0,0.117,0.28025
9,1,1,17,0,1,0,0,0.186,0.28025
9,1,1,18,0,0,1,0,0.226,0.28025
9,1,1,19,0,0,1,0,0.438,0.28025
9,1,1,20,0,0,1,0,0.573,0.28025
9,1,1,21,0,0,1,0,0.414,0.28025
9,1,1,22,0,0,0,1,0.73,0.28025
9,1,1,23,0,0,0,1,0.766,0.28025
9,1,2,0,0,0,0,1,0.089,0.23970833333333333
9,1,2,1,0,0,0,1,0.19,0.23970833333333333
9,1,2,2,0,0,0,1,0.091,0.23970833333333333
9,1,2,3,0,0,0,1,0.08,0.23970833333333333
9,1,2,4,0,0,0,1,0.224,0.23970833333333333
9,1,2,5,0,0,0,1,0.043,0.23970833333333333
9,1,2,6,1,0,0,0,0.473,0.23970833333333333
9,1,2,7,1,0,0,0,0.482,0.23970833333333333
9,1,2,8,1,0,0,0,0.373,0.23970833333333333
9,1,2,9,1,0,0,0,0.154,0.23970833333333333
9,1,2,10,1,0,0,0,0.107,0.23970833333333333
9,1,2,11,1,0,0,0,0.168,0.23970833333333333
9,1,2,12,0,1,0,0,0.042,0.23970833333333333
9,1,2,13,0,1,0,0,0.172,0.23970833333333333
9,1,2,14,0,1,0,0,0.384,0.23970833333333333
9,1,2,15,0,1,0,0,0.362,0.23970833333333333
9,1,2,16,0,1,0,0,0.152,0.23970833333333333
9,1,2,17,0,1,0,0,0.19,0.23970833333333333
9,1,2,18,0,0,1,0,0.348,0.23970833333333333
9,1,2,19,0,0,1,0,0.325,0.23970833333333333
9,1,2,20,0,0,1,0,0.232,0.23970833333333333
9,1,2,21,0,0,1,0,0.33,0.23970833333333333
9,1,2,22,0,0,0,1,0.411,0.23970833333333333
9,1,2,23,0,0,0,1,0.331,0.23970833333333333
9,1,3,0,0,0,0,1,0.217,0.3087083333333333
9,1,3,1,0,0,0,1,0.043,0.3087083333333333
9,1,3,2,0,0,0,1,0.167,0.3087083333333333
9,1,3,3,0,0,0,1,0.114,0.3087083333333333
9,1,3,4,0,0,0,1,0.171,0.3087083333333333
9,1,3,5,0,0,0,1,0.154,0.3087083333333333
9,1,3,6,1,0,0,0,0.537,0.3087083333333333
9,1,3,7,1,0,0,0,0.582,0.3087083333333333
9,1,3,8,1,0,0,0,0.614,0.3087083333333333
9,1,3,9,1,0,0,0,0.19,0.3087083333333333
9,1,3,10,1,0,0,0,0.228,0.3087083333333333
9,1,3,11,1,0,0,0,0.14,0.3087083333333333
9,1,3,12,0,1,0,0,0.132,0.3087083333333333
9,1,3,13,0,1,0,0,0.463,0.3087083333333333
9,1,3,14,0,1,0,0,0.393,0.3087083333333333
9,1,3,15,0,1,0,0,0.338,0.3087083333333333
9,1,3,16,0,1,0,0,0.146,0.3087083333333333
9,1,3,17,0,1,0,0,0.074,0.3087083333333333
9,1,3,18,0,0,1,0,0.49,0.3087083333333333
9,1,3,19,0,0,1,0,0.376,0.3087083333333333
9,1,3,20,0,0,1,0,0.335,0.3087083333333333
9,1,3,21,0,0,1,0,0.394,0.3087083333333333
9,1,3,22,0,0,0,1,0.596,0.3087083333333333
9,1,3,23,0,0,0,1,0.515,0.3087083333333333
9,1,4,0,0,0,0,1,0.076,0.28320833333333334
9,1,4,1,0,0,0,1,0.128,0.28320833333333334
9,1,4,2,0,0,0,1,0.185,0.28320833333333334
9,1,4,3,0,0,0,1,0.094,0.28320833333333334
9,1,4,4,0,0,0,1,0.043,0.28320833333333334
9,1,4,5,0,0,0,1,0.145,0.28320833333333334
9,1,4,6,1,0,0,0,0.544,0.28320833333333334
9,1,4,7,1,0,0,0,0.612,0.28320833333333334
9,1,4,8,1,0,0,0,0.591,0.28320833333333334
9,1,4,9,1,0,0,0,0.149,0.28320833333333334
9,1,4,10,1,0,0,0,0.23,0.28320833333333334
9,1,4,11,1,0,0,0,0.174,0.28320833333333334
9,1,4,12,0,1,0,0,0.214,0.28320833333333334
9,1,4,13,0,1,0,0,0.423,0.28320833333333334
9,1,4,14,0,1,0,0,0.257,0.28320833333333334
9,1,4,15,0,1,0,0,0.352,0.28320833333333334
9,1,4,16,0,1,0,0,0.149,0.28320833333333334
9,1,4,17,0,1,0,0,0.088,0.28320833333333334
9,1,4,18,0,0,1,0,0.377,0.28320833333333334
9,1,4,19,0,0,1,0,0.502,0.28320833333333334
9,1,4,20,0,0,1,0,0.361,0.28320833333333334
9,1,4,21,0,0,1,0,0.325,0.28320833333333334
9,1,4,22,0,0,0,1,0.333,0.28320833333333334
9,1,4,23,0,0,0,1,0.445,0.28320833333333334
9,1,5,0,0,0,0,1,0.169,0.27616666666666667
9,1,5,1,0,0,0,1,0.112,0.27616666666666667
9,1,5,2,0,0,0,1,0.166,0.27616666666666667
9,1,5,3,0,0,0,1,0.109,0.27616666666666667
9,1,5,4,0,0,0,1,0.171,0.27616666666666667
9,1,5,5,0,0,0,1,0.182,0.27616666666666667
9,1,5,6,1,0,0,0,0.408,0.27616666666666667
9,1,5,7,1,0,0,0,0.452,0.27616666666666667
9,1,5,8,1,0,0,0,0.369,0.27616666666666667
9,1,5,9,1,0,0,0,0.124,0.27616666666666667
9,1,5,10,1,0,0,0,0.131,0.27616666666666667
9,1,5,11,1,0,0,0,0.177,0.27616666666666667
9,1,5,12,0,1,0,0,0.1,0.27616666666666667
9,1,5,13,0,1,0,0,0.213,0.27616666666666667
9,1,5,14,0,1,0,0,0.387,0.27616666666666667
9,1,5,15,0,1,0,0,0.349,0.27616666666666667
9,1,5,16,0,1,0,0,0.144,0.27616666666666667
9,1,5,17,0,1,0,0,0.131,0.27616666666666667
9,1,5,18,0,0,1,0,0.448,0.27616666666666667
9,1,5,19,0,0,1,0,0.391,0.27616666666666667
9,1,5,20,0,0,1,0,0.256,0.27616666666666667
9,1,5,21,0,0,1,0,0.532,0.27616666666666667
9,1,5,22,0,0,0,1,0.387,0.27616666666666667
9,1,5,23,0,0,0,1,0.72,0.27616666666666667
9,1,6,0,0,0,0,1,0.211,0.2724583333333333
9,1,6,1,0,0,0,1,0.158,0.2724583333333333
9,1,6,2,0,0,0,1,0.208,0.2724583333333333
9,1,6,3,0,0,0,1,0.042,0.2724583333333333
9,1,6,4,0,0,0,1,0.06,0.2724583333333333
9,1,6,5,0,0,0,1,0.057,0.2724583333333333
9,1,6,6,1,0,0,0,0.399,0.2724583333333333
9,1,6,7,1,0,0,0,0.478,0.2724583333333333
9,1,6,8,1,0,0,0,0.561,0.2724583333333333
9,1,6,9,1,0,0,0,0.072,0.2724583333333333
9,1,6,10,1,0,0,0,0.108,0.2724583333333333
9,1,6,11,1,0,0,0,0.191,0.2724583333333333
9,1,6,12,0,1,0,0,0.045,0.2724583333333333
9,1,6,13,0,1,0,0,0.434,0.2724583333333333
9,1,6,14,0,1,0,0,0.497,0.2724583333333333
9,1,6,15,0,1,0,0,0.319,0.2724583333333333
9,1,6,16,0,1,0,0,0.054,0.2724583333333333
9,1,6,17,0,1,0,0,0.09,0.2724583333333333
9,1,6,18,0,0,1,0,0.286,0.2724583333333333
9,1,6,19,0,0,1,0,0.447,0.2724583333333333
9,1,6,20,0,0,1,0,0.407,0.2724583333333333
9,1,6,21,0,0,1,0,0.521,0.2724583333333333
9,1,6,22,0,0,0,1,0.548,0.2724583333333333
9,1,6,23,0,0,0,1,0.346,0.2724583333333333
9,1,7,0,0,0,0,1,0.135,0.28650000000000003
9,1,7,1,0,0,0,1,0.198,0.28650000000000003
9,1,7,2,0,0,0,1,0.058,0.28650000000000003
9,1,7,3,0,0,0,1,0.053,0.28650000000000003
9,1,7,4,0,0,0,1,0.069,0.28650000000000003
9,1,7,5,0,0,0,1,0.189,0.28650000000000003
9,1,7,6,1,0,0,0,0.55,0.28650000000000003
9,1,7,7,1,0,0,0,0.597,0.28650000000000003
9,1,7,8,1,0,0,0,0.633,0.28650000000000003
9,1,7,9,1,0,0,0,0.198,0.28650000000000003
